,ASV_ID,accession,percent_identity,query_len,e_value,bit_score,kingdom,phylum,class,order,family,genus,species
1098,a88b4f170f10e3e9e57ea964426c5fd1,CP031125,96.154,312,8.11E-140,510,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1099,a920616a2242fc850fce7baa7c13da89,CP031125,93.59,312,1.78E-126,466,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1100,a94e53b11ab600468f1b2587de9e6610,CP031125,95.847,313,1.05E-138,507,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1101,abc508965c9a3f1d8feeccf0f309dcd4,CP031125,93.93,313,1.06E-128,473,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1102,ac97edceb26a8dd978074c40cbb7ad5d,CP031125,91.961,311,1.40E-117,436,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1103,ad0508ebea760e99230738734cc53bf2,CP031125,92.308,312,8.34E-120,444,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1104,b0f9ebef549123ad848f7d32b9e12248,CP031125,95.192,312,8.17E-135,494,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1105,b15aa7ba4e5dc766bf0ed728438177bf,CP031125,92.926,311,1.39E-122,453,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1106,b3467d85b4394479960e24c11ae84efc,CP031125,95.527,313,4.88E-137,501,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1107,b3af5f2d3718e084598b822a2cd60d2f,CP031125,89.457,313,2.37E-105,396,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1108,b68ab880b244ea0beea1aad339be2990,CP031125,95.192,312,8.17E-135,494,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1109,b6b26e8bec0e41ffde9a8526caf9b361,CP031125,92.652,313,4.98E-122,451,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1110,b77fd674cfe1f993f21077c67a2d7f38,CP031125,92.013,313,1.08E-118,440,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1111,b85cba08385270bfc9e6cbd988183e6b,CP031125,95.192,312,8.17E-135,494,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1112,b88c74014b765eae082c8b7676de3aab,CP031125,92.949,312,3.85E-123,455,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1113,ba906448f422e23f13cd79a7778f6e36,CP031125,94.888,313,1.06E-133,490,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1114,bb863f020f49db7df468f457db5781cf,CP031125,96.154,312,8.11E-140,510,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1115,bbef4734af771fc8e81c9512fea3dcb6,CP031125,83.067,313,1.92E-71,283,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1116,c23bb73aca7d77696139689a3e0f2ce1,CP031125,94.231,312,8.22E-130,477,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1117,c25218866a3c6f993a6ea9443d003542,CP031125,84.615,312,3.17E-79,309,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1118,c4062d8b3fd027cca487f3ede5cb3d30,CP031125,93.59,312,1.78E-126,466,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1119,c4894e2ff158c110bece770250a11734,CP031125,95.208,313,2.27E-135,496,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1120,c5da6f79c0a283cd215f15515d061dbf,CP031125,94.569,313,4.91E-132,484,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1121,c630687a2f7ba0bfda1cbce943dd0ce7,CP031125,95.192,312,8.17E-135,494,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1122,c652c4163bef7ffff57560906753f9f4,CP031125,92.652,313,4.98E-122,451,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1123,c6921b79eff94371e543c8f0cf04e6d3,CP031125,94.872,312,3.80E-133,488,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1124,c8b4cec70d1edc0d3c94b8c1efbd61ee,CP031125,94.569,313,4.91E-132,484,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1125,c8d0d5d057135566f19d3f19f769a6c1,CP031125,94.249,313,2.29E-130,479,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1126,c9b37a24da74156c242ad1b050006489,CP031125,92.013,313,1.08E-118,440,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1127,cb7b7f081b9fa5d080bac0cadf422ad5,CP031125,95.208,313,2.27E-135,496,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1128,cc05b9c4566dcda0fefc5d26fa947953,CP031125,92.971,313,1.07E-123,457,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1129,cc223be34e54aaf76ddd276ed29ba647,CP031125,87.898,314,5.16E-97,368,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1130,cf2a2305b2f2383c3c9a538bd74688c8,CP031125,95.847,313,1.05E-138,507,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1131,d0be81f539c4c8b886173ad3ff12aac8,CP031125,92.013,313,1.08E-118,440,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1132,d97446783c7ee73d6eb1ce3e214c17ee,CP031125,93.59,312,1.78E-126,466,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1133,d9e531814b3cc09ffe251ee9f1ff661c,CP031125,91.054,313,1.09E-113,424,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1134,db33b0b629784912b2ed55058af92d36,CP031125,93.61,313,4.95E-127,468,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1135,dc50d296e1d2c3f4cd9c04acaf7086e0,CP031125,95.833,312,3.77E-138,505,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1136,dc7558d37af856044175dcf1454acc33,CP031125,93.269,312,8.28E-125,460,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1137,dfc68c867a5200ae5371386dcbbf20b0,CP031125,90.096,313,1.09E-108,407,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1138,e08a5e0fef4be51eae5d30bf373f8f8c,CP031125,92.652,313,4.98E-122,451,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1139,e39b298fd0f384228ffbc6f0f326b880,CP031125,92.971,313,1.07E-123,457,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1140,e3aaa2ba1250af807f5ff47881cbc766,CP031125,95.847,313,1.05E-138,507,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1141,e7f1ee704c49b55ece108e870c361c0c,CP031125,82.748,313,8.95E-70,278,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1142,e8cc9ad689f508ee012d34eb2b736f12,CP031125,91.667,312,1.81E-116,433,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1143,e8fa3d0dd215daaec84c77b1ff6533c1,CP031125,93.59,312,1.78E-126,466,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1144,ea3d2853f7242626cb5353f6e8c071c6,CP031125,95.192,312,8.17E-135,494,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1145,eb52810e75bde9ee83fd4798283c5abd,CP031125,92.605,311,6.45E-121,448,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1146,ebfc3bcfbe52becaba61b61f628bd283,CP031125,95.527,313,4.88E-137,501,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1147,ec01900cc7599ece892509068e76e2fc,CP031125,82.748,313,8.95E-70,278,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1148,ec0fc55ebf5946895af8e9f22b0aee3a,CP031125,92.013,313,1.08E-118,440,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1149,ed748c9d8ffdd7241ce4f83d11618dd3,CP031125,95.513,312,1.76E-136,499,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1150,ee3016c0bce2ffe7acfdee3933401112,CP031125,92.949,312,3.85E-123,455,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1151,ee8abcbfe68e3fa04c7061ea75963823,CP031125,95.208,313,2.27E-135,496,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1152,f17e2ed22df87a801e0cf200c7683537,CP031125,92.949,312,3.85E-123,455,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1153,f1bc474ee1378a60a554f97be75fd68d,CP031125,84.345,313,4.11E-78,305,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1154,f30ce46f3013b901d6a28d64a7d94c2a,CP031125,95.208,313,2.27E-135,496,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1155,f33bc4aad2f6397986f702b2c6392fa5,CP031125,93.91,312,3.83E-128,472,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1156,f377cf4490acf803bc56deb9051d7170,CP031125,93.59,312,1.79E-126,466,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1157,f3ec91fb49243483d4a7deaf9ae04249,CP031125,87.261,314,1.12E-93,357,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1158,f483f2313039656783ab79ff0f79407b,CP031125,94.872,312,3.80E-133,488,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1159,f5c78987f3dcbc975e0af7ce26ca7f55,CP031125,92.628,312,1.79E-121,449,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1160,f62f7fbe9c02fd321c4dfd2c0a7565a6,CP031125,92.628,312,1.79E-121,449,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1161,f68969f8a99f47498ff42aa00cf2c7fa,CP031125,93.91,312,3.81E-128,472,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1162,f78d2bfc7decde7c50c78a59908975cc,CP031125,93.91,312,3.83E-128,472,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1163,f93994ca00139ede9fdd455bdb4d5999,CP031125,93.269,312,8.28E-125,460,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1164,f99f4165e2d30f1bed040613bdd2e6aa,CP031125,91.374,313,2.34E-115,429,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1165,fa158eebf348a8c01bc01db99b884246,CP031125,83.66,306,1.49E-72,287,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1166,fb8de3a4a817727e1685de6dd5b389b8,CP031125,86.943,314,5.20E-92,351,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1167,fff3ccdae9b14318cc5f9caeb3d9c88a,CP031125,92.971,313,1.07E-123,457,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015
1168,1153c1bd4246b6bb2e23c81b45d6bb75,OL742904,82.155,297,4.19E-63,255,NA,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudowillmori
1169,53683008d5aed4db52c1d693a50ec0b9,MK086006,85.897,312,6.77E-86,331,Viridiplantae,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon roscoffensis
1170,7b4cea0af4b37571c905de2456e8c6f5,MK086006,99.681,313,1.02E-158,573,Viridiplantae,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon roscoffensis
1171,7dc6e13d4bf786abf79d5ef567f534e1,MK086006,100,313,2.19E-160,579,Viridiplantae,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon roscoffensis
1172,8981d8af0418611d8a1c9cc3edabb517,MK086006,86.218,312,1.46E-87,337,Viridiplantae,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon roscoffensis
1173,56a82b043873c5834881c0654824f527,KM202115,88.603,272,6.77E-86,331,NA,Bacillariophyta,Coscinodiscophyceae,Stephanodiscales,Stephanodiscaceae,Cyclotella,Cyclotella sp. MBTD-CMFRI-S052
1174,32bb5356f0882e3dfe4dee262b38926a,GQ501235,87.025,316,1.13E-93,357,NA,NA,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium impudicum
1175,5a8b85010ed0bb2c4a42253f899c5d7b,GQ501235,86.392,316,2.45E-90,346,NA,NA,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium impudicum
1176,64132c3e0bac3e352ddffe5f45c8b5a5,MW085386,100,311,2.81E-159,575,NA,Arthropoda,Insecta,Hemiptera,Belostomatidae,Appasus,Appasus major
1177,c34b2e784c842f783dfddfaaad11b7a8,MW085386,100,313,2.19E-160,579,NA,Arthropoda,Insecta,Hemiptera,Belostomatidae,Appasus,Appasus major
1178,05b2a5769c3e0f6039385afa86d36159,MK644144,83.281,317,5.35E-72,285,NA,Oomycota,NA,Pythiales,Pythiaceae,Pythium,Pythium sp.
1179,72ab4e42ceaed5152fcd4442298a3865,JN260544,82,300,5.43E-62,252,Metazoa,Annelida,Clitellata,Crassiclitellata,Glossoscolecidae,Urobenus,Urobenus sp. EWNOU121-11
1180,9b7eba03c59c3cbf2b6d6840eedefb4e,JN260544,82,300,5.43E-62,252,Metazoa,Annelida,Clitellata,Crassiclitellata,Glossoscolecidae,Urobenus,Urobenus sp. EWNOU121-11
1181,0078c6562ff30810d01e14a3138cb217,GQ501999,94.921,315,8.25E-135,494,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1182,041b61f7b8bf5eaf920469b544fa6294,GQ501917,94.953,317,2.29E-135,496,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1183,0684b1453aa81e59b7d140f428290a2c,GQ502009,97.468,316,1.05E-148,540,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1184,12effd613a5d8340729a71ba1eba4484,GQ502009,97.468,316,1.05E-148,540,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1185,1c9f0ae7547bec7c515a1ef9503bd0e2,GQ502028,99.684,316,2.22E-160,579,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1186,3047ec0461bf28496a5a65981f4b51bb,GQ502009,99.684,316,2.22E-160,579,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1187,374d21ce84d2a8543109cd96865dd8e1,GQ501943,99.684,316,2.22E-160,579,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1188,3b9c3c469434448043366275ddc1fb6f,GQ501999,95.238,315,1.77E-136,499,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1189,3d9a784ee8c946ec0a91d4fd60ab646e,GQ501917,95.253,316,4.93E-137,501,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1190,422e34da6547c866fe4505ee48ae4e1f,GQ501999,96.519,316,1.05E-143,523,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1191,42b1b1545ce76ba40fd432ffea88b580,GQ501928,100,316,4.76E-162,584,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1192,4e11a1afa3f106b45e38a1e5d6702e85,GQ502028,100,316,4.76E-162,584,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1193,6f46a854c40f5e87bd7dd516400acd09,GQ501999,95.886,316,2.28E-140,512,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1194,72253ca8654ca652780f1f8e3cd3b25c,GQ501998,98.418,316,1.04E-153,556,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1195,7b414c08af330ff6e51238fb5981e5ef,GQ501928,99.367,316,1.03E-158,573,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1196,81ab7caa68fd35033bdb8f7ce2f996c3,GQ502035,99.051,316,4.79E-157,568,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1197,81f60354bf8757f7e4bb61ba55689b6a,GQ501998,98.734,316,2.23E-155,562,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1198,9c990129ded6379d5266749386583e8f,GQ501917,99.684,316,2.22E-160,579,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1199,a699ec6b5d3472b253b3f40db212d7b1,GQ502035,98.734,316,2.23E-155,562,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1200,a69d9a152b51671f4b9db221296a6d61,GQ502032,100,316,4.76E-162,584,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1201,ab01a7e9ddb8ee7ac73abd1d9e116a0a,GQ502024,97.143,315,1.75E-146,532,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1202,ba17aae9ea855dd67426452c4c9a3e64,GQ502032,99.684,316,2.22E-160,579,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1203,e22533b09c5a1e593801de17e340d29d,GQ502009,97.785,316,2.25E-150,545,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1204,e51248eb3ae710209b76f9b58eb5b1be,GQ502028,99.367,316,1.03E-158,573,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1205,e691d9efca9c22cb94139eecbe3b16da,GQ501718,99.684,316,6.16E-161,580,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1206,fbb2e65eb9853c204092d2aa269116bd,GQ501928,99.684,316,2.22E-160,579,NA,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae
1207,8b63021c2999cacff590b1a4c35751e0,MN025492,85.942,313,5.24E-87,335,NA,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Paramoeba,Paramoeba perurans
1208,ded096cefa6ee71b18227141a5310702,MT364970,82.095,296,1.95E-61,250,Metazoa,Mollusca,Gastropoda,Stylommatophora,Ariophantidae,Taphrenalla,Taphrenalla zemia
1209,3ad438f0e0f9283e95e51adce21047ef,MH400060,95.268,317,4.93E-137,501,NA,NA,Dinophyceae,Peridiniales,Ostreopsidaceae,Centrodinium,Centrodinium punctatum
1210,967c08bb60a81a7286a93bafdbf47377,LM995318,82.828,297,6.97E-66,265,NA,NA,Phaeophyceae,Ectocarpales,Chordariaceae,Hecatonema,Hecatonema maculans
1211,6454a4cda2226fb9fe2889e2676abe8f,KY912188,99.681,313,1.02E-158,573,NA,NA,Actinopteri,Scombriformes,Scombridae,Scomber,Scomber japonicus
1212,7715ff1c57c3d1b4cb4267331b8bde49,KY912188,99.682,314,2.84E-159,575,NA,NA,Actinopteri,Scombriformes,Scombridae,Scomber,Scomber japonicus
1213,96340b13250c14d245517b006e1053aa,KY912190,100,313,2.19E-160,579,NA,NA,Actinopteri,Scombriformes,Scombridae,Scomber,Scomber japonicus
1214,31c3244680be96a1ae5d47037fbf2b91,MZ563342,86.17,282,1.48E-77,303,NA,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus glaucopis
1215,00bb81e849d351a9a39032c775b24b7d,NC_057078,85.531,311,3.15E-84,326,NA,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus wailesii
